transaction_id,payment_id,loan_id,borrower_id,transaction_date,posting_date,transaction_code,payment_type,payment_amount,payment_method,reversal_reason
TXN925377,PMT525377,SL100624,BOR201538,2026-06-21,2026-06-21,PMT,Payment,238.03,ACH Auto-Debit,
TXN953742,PMT553742,SL101287,BOR200944,2023-08-25,2023-08-26,PMT,Payment,204.33,Manual - Phone,
TXN990189,PMT590189,SL102182,BOR200424,2025-10-14,2025-10-15,PMT,Payment,175.49,ACH Auto-Debit,
TXN962709,PMT562709,SL101495,BOR200554,2024-08-14,2024-08-16,PMT,Payment,114.08,Manual - Web,
TXN997794,PMT597794,SL102365,BOR201078,2026-07-21,2026-07-21,PMT,Payment,472.79,ACH Auto-Debit,
TXN951515,PMT551515,SL101236,BOR200747,2024-10-13,2024-10-13,PMT,Payment,243.4,Manual - Web,
TXN931650,PMT531650,SL100764,BOR201041,2023-02-10,2023-02-12,PMT,Payment,411.56,Manual - Web,
TXN1000904,PMT600904,SL102442,BOR200326,2021-07-26,2021-07-28,PMT,Payment,25.0,ACH Auto-Debit,
TXN901777,PMT501777,SL100043,BOR200792,2025-05-17,2025-05-19,PMT,Payment,84.17,Manual - Web,
TXN944162,PMT544162,SL101060,BOR200766,2025-05-20,2025-05-21,PMT,Payment,207.77,Payroll Deduct,
TXN954067,PMT554067,SL101293,BOR201269,2024-10-27,2024-10-27,PMT,Payment,126.28,Manual - Phone,
TXN1000546,PMT600545,SL102431,BOR201093,2024-10-15,2024-10-15,REV,Reversal,-150.72,ACH Auto-Debit,NSF - Insufficient Funds
TXN980009,PMT580009,SL101923,BOR201853,2025-10-06,2025-10-08,PMT,Payment,303.26,Manual - Phone,
TXN920637,PMT520637,SL100506,BOR201221,2021-10-21,2021-10-22,PMT,Payment,76.07,Manual - Phone,
TXN918271,PMT518271,SL100455,BOR200830,2022-05-26,2022-05-28,PMT,Payment,108.76,Manual - Web,
TXN936534,PMT536533,SL100878,BOR201403,2023-04-24,2023-04-26,REV,Reversal,-158.42,ACH Auto-Debit,NSF - Insufficient Funds
TXN904256,RFD604256,SL100103,BOR200168,2023-01-12,2023-01-12,REFUND,Refund,-147.43,ACH Auto-Debit,
TXN949449,PMT549449,SL101189,BOR200950,2021-01-11,2021-01-12,PMT,Payment,25.0,ACH Auto-Debit,
TXN996309,PMT596309,SL102332,BOR200676,2024-10-16,2024-10-16,PMT,Payment,172.85,ACH Auto-Debit,
TXN952050,PMT552050,SL101249,BOR200471,2022-08-23,2022-08-23,PMT,Payment,77.16,Manual - Phone,
TXN928588,PMT528588,SL100697,BOR200552,2023-11-22,2023-11-22,PMT,Payment,25.0,ACH Auto-Debit,
TXN934545,PMT534545,SL100832,BOR200650,2023-04-27,2023-04-28,PMT,Payment,154.49,Manual - Web,
TXN921431,PMT521431,SL100530,BOR202223,2025-01-08,2025-01-08,PMT,Payment,194.4,Manual - Web,
TXN962081,PMT562081,SL101481,BOR201763,2024-12-21,2024-12-21,PMT,Payment,237.15,Manual - Web,
TXN950802,PMT550802,SL101221,BOR200526,2023-03-13,2023-03-15,PMT,Payment,287.43,Manual - Web,
TXN961026,PMT561026,SL101455,BOR200056,2023-12-27,2023-12-27,PMT,Payment,25.0,Check,
TXN1000297,PMT600297,SL102426,BOR200669,2026-07-11,2026-07-12,PMT,Payment,154.64,ACH Auto-Debit,
TXN919841,PMT519841,SL100491,BOR201799,2022-05-10,2022-05-12,PMT,Payment,107.88,Payroll Deduct,
TXN929645,PMT529645,SL100721,BOR202140,2023-11-09,2023-11-10,PMT,Payment,351.05,ACH Auto-Debit,
TXN929499,PMT529499,SL100717,BOR200861,2025-10-14,2025-10-16,PMT,Payment,25.0,ACH Auto-Debit,
TXN956221,PMT556220,SL101341,BOR201615,2024-04-28,2024-04-28,REV,Reversal,-118.59,Check,Customer Dispute
TXN944867,PMT544867,SL101077,BOR202236,2021-12-13,2021-12-14,PMT,Payment,193.28,ACH Auto-Debit,
TXN975939,PMT575939,SL101825,BOR202054,2025-07-11,2025-07-12,PMT,Payment,294.39,Payroll Deduct,
TXN990398,PMT590398,SL102186,BOR201239,2026-01-10,2026-01-11,PMT,Payment,194.17,ACH Auto-Debit,
TXN900827,PMT500827,SL100020,BOR200504,2023-06-07,2023-06-07,PMT,Payment,86.81,Manual - Web,
TXN987310,PMT587310,SL102112,BOR200791,2026-01-20,2026-01-21,PMT,Payment,160.7,Manual - Web,
TXN910799,PMT510799,SL100263,BOR200793,2022-03-13,2022-03-14,PMT,Payment,38.61,ACH Auto-Debit,
TXN926147,PMT526147,SL100643,BOR200865,2026-06-21,2026-06-21,PMT,Payment,416.73,Manual - Phone,
TXN999551,PMT599551,SL102409,BOR200870,2026-02-09,2026-02-10,PMT,Payment,25.0,Payroll Deduct,
TXN919948,PMT519948,SL100492,BOR202267,2025-09-12,2025-09-12,PMT,Payment,153.44,Manual - Web,
TXN949024,PMT549023,SL101177,BOR201100,2024-08-11,2024-08-11,REV,Reversal,-88.53,Manual - Web,Customer Dispute
TXN987032,PMT587032,SL102105,BOR202086,2025-11-21,2025-11-23,PMT,Payment,102.17,ACH Auto-Debit,
TXN930047,PMT530047,SL100731,BOR200609,2026-08-22,2026-08-24,PMT,Payment,489.57,Manual - Phone,
TXN914373,PMT514373,SL100353,BOR200264,2026-01-24,2026-01-26,PMT,Payment,165.23,ACH Auto-Debit,
TXN934302,PMT534302,SL100827,BOR202239,2024-08-28,2024-08-29,PMT,Payment,241.47,Manual - Web,
TXN930068,PMT530068,SL100732,BOR201148,2022-12-17,2022-12-17,PMT,Payment,179.67,Manual - Web,
TXN940580,PMT540580,SL100977,BOR200083,2024-08-09,2024-08-10,PMT,Payment,129.82,ACH Auto-Debit,
TXN944656,PMT544656,SL101071,BOR200467,2026-07-24,2026-07-26,PMT,Payment,105.88,Payroll Deduct,
TXN993970,ADJ893970,SL102271,BOR200636,2026-01-17,2026-01-17,ADJ,Adjustment,-99.19,,
TXN923352,PMT523352,SL100574,BOR200538,2023-09-04,2023-09-05,PMT,Payment,95.4,ACH Auto-Debit,
TXN971128,PMT571128,SL101708,BOR201436,2025-08-20,2025-08-22,PMT,Payment,25.0,Manual - Phone,
TXN993953,PMT593953,SL102271,BOR200636,2024-09-27,2024-09-29,PMT,Payment,100.92,ACH Auto-Debit,
TXN935624,PMT535624,SL100858,BOR201278,2022-10-12,2022-10-13,PMT,Payment,119.46,ACH Auto-Debit,
TXN930630,PMT530630,SL100741,BOR201551,2023-07-15,2023-07-17,PMT,Payment,237.51,Manual - Web,
TXN907643,PMT507643,SL100186,BOR200979,2023-12-12,2023-12-14,PMT,Payment,203.3,Manual - Web,
TXN989807,PMT589807,SL102174,BOR200862,2024-06-16,2024-06-18,PMT,Payment,129.12,Manual - Web,
TXN922475,PMT522475,SL100555,BOR200136,2021-10-13,2021-10-15,PMT,Payment,65.99,ACH Auto-Debit,
TXN936500,PMT536500,SL100877,BOR202277,2025-02-27,2025-02-27,pmt,Payment,65.38,Payroll Deduct,
TXN969373,PMT569373,SL101664,BOR201680,2024-08-30,2024-08-31,PMT,Payment,25.0,Check,
TXN912747,PMT512747,SL100311,BOR201310,2025-12-16,2025-12-16,PMT,Payment,56.95,Check,
TXN972169,PMT572169,SL101734,BOR200660,2022-03-05,2022-03-07,PMT,Payment,100.14,ACH Auto-Debit,
TXN919576,PMT519576,SL100484,BOR201459,2025-09-14,2025-09-16,PMT,Payment,120.25,ACH Auto-Debit,
TXN961296,PMT561296,SL101461,BOR200075,2024-03-12,2024-03-13,PMT,Payment,233.84,Manual - Phone,
TXN943582,PMT543582,SL101048,BOR201469,2024-03-31,2024-04-02,PMT,Payment,178.45,ACH Auto-Debit,
TXN904425,PMT504425,SL100106,BOR200200,2025-11-05,2025-11-07,PMT,Payment,206.53,Manual - Web,
TXN980919,PMT580919,SL101944,BOR200165,2022-12-06,2022-12-06,PMT,Payment,462.61,Manual - Web,
TXN916832,PMT516832,SL100420,BOR201606,2025-09-20,2025-09-22,PMT,Payment,128.75,Manual - Web,
TXN987275,PMT587274,SL102112,BOR200791,2022-08-26,2022-08-26,REV,Reversal,-160.7,Manual - Web,Bank Error
TXN901567,PMT501567,SL100038,BOR201928,2025-06-19,2025-06-21,PMT,Payment,25.0,ACH Auto-Debit,
TXN910884,PMT510884,SL100264,BOR201618,2026-07-21,2026-07-23,PMT,Payment,333.84,ACH Auto-Debit,
TXN922227,PMT522227,SL100550,BOR201046,2023-11-18,2023-11-20,PMT,Payment,25.0,ACH Auto-Debit,
TXN977021,PMT577021,SL101851,BOR200569,2023-11-07,2023-11-08,PMT,Payment,167.83,ACH Auto-Debit,
TXN954522,PMT554522,SL101305,BOR200882,2024-08-17,2024-08-17,PMT,Payment,25.0,Payroll Deduct,
TXN930139,PMT530139,SL100733,BOR202263,2025-11-14,2025-11-15,PMT,Payment,214.73,ACH Auto-Debit,
TXN912964,PMT512964,SL100317,BOR202195,2024-03-28,2024-03-30,PMT,Payment,160.22,Payroll Deduct,
TXN970471,PMT570471,SL101690,BOR201005,2026-01-11,2026-01-12,PMT,Payment,241.25,ACH Auto-Debit,
TXN900503,PMT500503,SL100009,BOR202094,2026-05-13,2026-05-15,PMT,Payment,25.0,Payroll Deduct,
TXN964708,PMT564708,SL101542,BOR201407,2025-01-06,2025-01-07,PMT,Payment,304.63,ACH Auto-Debit,
TXN944940,PMT544940,SL101078,BOR201035,2023-02-08,2023-02-10,PMT,Payment,149.12,Manual - Web,
TXN996009,PMT596009,SL102323,BOR201529,2026-08-17,2026-08-18,PMT,Payment,101.58,ACH Auto-Debit,
TXN935530,PMT535530,SL100856,BOR202088,2024-01-19,2024-01-19,PMT,Payment,25.0,Manual - Web,
TXN968414,PMT568414,SL101639,BOR202289,2022-03-30,2022-03-31,PMT,Payment,25.0,ACH Auto-Debit,
TXN987474,PMT587474,SL102116,BOR201250,2026-03-18,2026-03-19,PMT,Payment,152.79,Manual - Phone,
TXN942025,PMT542025,SL101010,BOR200410,2025-02-02,2025-02-02,PMT,Payment,421.28,Manual - Web,
TXN952601,PMT552601,SL101261,BOR201177,2025-06-17,2025-06-18,PMT,Payment,329.12,Manual - Web,
TXN935742,PMT535742,SL100860,BOR201503,2024-03-17,2024-03-19,PMT,Payment,56.08,ACH Auto-Debit,
TXN932480,PMT532480,SL100782,BOR200351,2022-05-24,2022-05-25,PMT,Payment,345.32,ACH Auto-Debit,
TXN992793,PMT592793,SL102246,BOR201086,2025-05-08,2025-05-10,PMT,Payment,78.98,,
TXN958324,PMT558324,SL101394,BOR201934,2022-11-21,2022-11-23,PMT,Payment,117.15,ACH Auto-Debit,
TXN903667,PMT503667,SL100090,BOR200193,2025-10-19,2025-10-20,PMT,Payment,25.0,Manual - Web,
TXN905249,PMT505249,SL100126,BOR201816,2024-12-08,2024-12-10,PMT,Payment,143.72,Manual - Phone,
TXN988526,PMT588526,SL102142,BOR201465,2025-11-08,2025-11-10,PMT,Payment,364.64,Manual - Web,
TXN1001730,PMT601730,SL102460,BOR201470,2025-10-19,2025-10-19,PMT,Payment,25.0,ACH Auto-Debit,
TXN937616,PMT537616,SL100910,BOR201854,2024-08-30,2024-09-01,PMT,Payment,172.42,Manual - Web,
TXN1001097,PMT601097,SL102445,BOR200187,2025-01-25,2025-01-26,PMT,Payment,156.86,Manual - Web,
TXN901881,PMT501881,SL100046,BOR200441,2022-01-12,2022-01-12,PMT,Payment,61.62,Manual - Web,
TXN972695,PMT572695,SL101745,BOR201261,2026-06-08,2026-06-08,PMT,Payment,130.46,Manual - Web,
TXN909206,PMT509206,SL100223,BOR200635,2021-03-31,2021-03-31,PMT,Payment,25.0,Check,
TXN957865,PMT557865,SL101382,BOR201604,2025-12-18,2025-12-19,PMT,Payment,218.34,Manual - Web,
TXN969465,PMT569465,SL101667,BOR201439,2025-01-16,2025-01-16,PMT,Payment,39.86,ACH Auto-Debit,
TXN999519,PMT599519,SL102408,BOR202044,2026-08-11,2026-08-13,PMT,Payment,303.28,Manual - Web,
TXN912537,PMT512537,SL100305,BOR200135,2023-01-07,2023-01-07,PMT,Payment,300.97,Manual - Phone,
TXN965794,PMT565794,SL101571,BOR200203,2024-03-19,2024-03-20,PMT,Payment,65.16,ACH Auto-Debit,
TXN901992,PMT501992,SL100048,BOR201299,2022-09-18,2022-09-20,PMT,Payment,117.28,ACH Auto-Debit,
TXN906550,PMT506550,SL100154,BOR200299,2025-01-19,2025-01-19,PMT,Payment,104.85,Check,
TXN950525,PMT550525,SL101215,BOR200154,2025-07-23,2025-07-24,PMT,Payment,52.49,ACH Auto-Debit,
TXN918952,PMT518952,SL100470,BOR201106,2022-02-07,2022-02-09,PMT,Payment,139.64,Manual - Web,
TXN910687,PMT510687,SL100260,BOR201916,2024-10-12,2024-10-12,PMT,Payment,337.04,ACH Auto-Debit,
TXN932691,PMT532691,SL100787,BOR201670,2021-01-31,2021-02-01,PMT,Payment,184.53,Manual - Phone,
TXN934953,PMT534953,SL100843,BOR200643,2024-10-07,2024-10-09,PMT,Payment,320.0,Manual - Web,
TXN919568,PMT519568,SL100484,BOR201459,2025-01-17,2025-01-17,PMT,Payment,120.25,Manual - Web,
TXN958544,PMT558543,SL101399,BOR201227,2022-01-12,2022-01-14,REV,Reversal,-108.58,Payroll Deduct,Bank Error
TXN951250,PMT551250,SL101230,BOR200359,2026-01-20,2026-01-22,PMT,Payment,305.01,ACH Auto-Debit,
TXN986755,PMT586755,SL102099,BOR200838,2025-08-31,2025-09-01,PMT,Payment,149.3,Manual - Phone,
TXN977586,PMT577586,SL101863,BOR201594,2024-09-29,2024-09-30,PMT,Payment,263.47,ACH Auto-Debit,
TXN946549,PMT546549,SL101109,BOR201693,2023-07-18,2023-07-18,PMT,Payment,66.18,ACH Auto-Debit,
TXN925560,PMT525560,SL100631,BOR200757,2024-08-21,2024-08-23,PMT,Payment,25.0,ACH Auto-Debit,
TXN993892,PMT593892,SL102270,BOR200751,2022-12-20,2022-12-22,PMT,Payment,72.24,ACH Auto-Debit,
TXN913256,PMT513256,SL100322,BOR200893,2025-09-20,2025-09-20,PMT,Payment,225.91,Manual - Web,
TXN922101,PMT522101,SL100546,BOR201908,2026-06-23,2026-06-23,PMT,Payment,91.6,Manual - Web,
TXN947146,PMT547146,SL101123,BOR201898,2022-08-07,2022-08-09,PMT,Payment,174.29,Check,
TXN953368,PMT553368,SL101280,BOR201119,2025-01-22,2025-01-22,PMT,Payment,327.36,Manual - Phone,
TXN953233,PMT553233,SL101276,BOR200707,2025-07-12,2025-07-14,PMT,Payment,25.0,ACH Auto-Debit,
TXN981418,PMT581418,SL101956,BOR200489,2022-08-31,2022-09-01,PMT,Payment,156.62,Manual - Web,
TXN995830,PMT595830,SL102319,BOR200495,2026-07-18,2026-07-20,PMT,Payment,138.04,Manual - Phone,
TXN997415,PMT597415,SL102357,BOR201639,2025-03-13,2025-03-13,PMT,Payment,25.0,Manual - Web,
TXN992032,PMT592032,SL102231,BOR201952,2021-02-03,2021-02-04,PMT,Payment,59.23,ACH Auto-Debit,
TXN928990,PMT528990,SL100705,BOR200196,2024-12-16,2024-12-16,PMT,Payment,168.35,Manual - Web,
TXN932203,PMT532203,SL100776,BOR201919,2024-03-08,2024-03-08,PMT,Payment,175.53,ACH Auto-Debit,
TXN973978,PMT573978,SL101780,BOR201229,2023-02-18,2023-02-19,PMT,Payment,25.0,ACH Auto-Debit,
TXN930914,PMT530914,SL100748,BOR202109,2026-05-17,2026-05-19,PMT,Payment,125.26,ACH Auto-Debit,
TXN1002921,PMT602921,SL102496,BOR201003,2022-12-13,2022-12-14,PMT,Payment,170.0,Payroll Deduct,
TXN935311,PMT535311,SL100851,BOR200616,2022-02-20,2022-02-21,PMT,Payment,72.03,ACH Auto-Debit,
TXN962713,PMT562713,SL101495,BOR200554,2024-12-08,2024-12-09,PMT,Payment,114.08,ACH Auto-Debit,
TXN900119,PMT500119,SL100002,BOR202159,2024-04-05,2024-04-06,PMT,Payment,184.42,ACH Auto-Debit,
TXN973979,PMT573979,SL101780,BOR201229,2023-03-16,2023-03-17,PMT,Payment,25.0,Manual - Web,
TXN954315,PMT554315,SL101298,BOR200348,2024-02-23,2024-02-23,PMT,Payment,95.04,Check,
TXN998505,PMT598505,SL102383,BOR200260,2026-03-30,2026-04-01,pmt,Payment,295.09,Manual - Phone,
TXN990930,PMT590930,SL102201,BOR200038,2024-01-29,2024-01-30,PMT,Payment,154.03,ACH Auto-Debit,
TXN903307,PMT503307,SL100082,BOR201572,2021-08-14,2021-08-16,PMT,Payment,75.51,ACH Auto-Debit,
TXN925276,PMT525276,SL100622,BOR202131,2022-07-19,2022-07-21,PMT,Payment,69.43,Manual - Web,
TXN931974,PMT531974,SL100771,BOR202120,2024-11-18,2024-11-19,PMT,Payment,25.0,Manual - Web,
TXN986467,PMT586467,SL102092,BOR201787,2025-03-09,2025-03-10,PMT,Payment,197.21,ACH Auto-Debit,
TXN944264,PMT544264,SL101063,BOR200874,2026-02-18,2026-02-19,PMT,Payment,25.0,ACH Auto-Debit,
TXN920757,PMT520757,SL100508,BOR202139,2025-11-21,2025-11-22,PMT,Payment,80.28,Manual - Phone,
TXN941775,PMT541774,SL101005,BOR202294,2024-07-22,2024-07-24,REV,Reversal,-25.0,ACH Auto-Debit,NSF - Insufficient Funds
TXN975348,PMT575348,SL101810,BOR201243,2024-05-29,2024-05-31,PMT,Payment,$129.02,ACH Auto-Debit,
TXN924018,PMT524018,SL100591,BOR200548,2023-07-25,2023-07-26,PMT,Payment,128.12,ACH Auto-Debit,
TXN949932,PMT549932,SL101203,BOR201460,2024-11-04,2024-11-05,PMT,Payment,181.99,ACH Auto-Debit,
TXN990098,PMT590098,SL102181,BOR200550,2023-11-11,2023-11-11,PMT,Payment,150.36,ACH Auto-Debit,
TXN961661,PMT561661,SL101473,BOR200657,2021-12-09,2021-12-11,PMT,Payment,94.29,ACH Auto-Debit,
TXN900155,PMT500155,SL100003,BOR202257,2023-11-13,2023-11-14,PMT,Payment,281.34,ACH Auto-Debit,
TXN939657,PMT539657,SL100958,BOR201553,2024-05-18,2024-05-18,PMT,Payment,$180.42,Manual - Web,
TXN981884,PMT581884,SL101973,BOR202273,2024-03-22,2024-03-22,PMT,Payment,317.93,,
TXN905094,PMT505094,SL100124,BOR200099,2022-05-24,2022-05-24,PMT,Payment,182.61,Manual - Phone,
TXN969309,PMT569309,SL101662,BOR202101,2026-06-27,2026-06-28,PMT,Payment,60.53,ACH Auto-Debit,
TXN901749,PMT501749,SL100043,BOR200792,2023-02-10,2023-02-10,PMT,Payment,84.17,Check,
TXN1000115,PMT600115,SL102420,BOR201328,2022-06-25,2022-06-27,PMT,Payment,121.61,ACH Auto-Debit,
TXN970981,PMT570981,SL101704,BOR201058,2025-08-16,2025-08-18,PMT,Payment,25.0,Check,
TXN965056,PMT565056,SL101552,BOR202048,2026-07-05,2026-07-05,PMT,Payment,96.14,Manual - Phone,
TXN936078,PMT536078,SL100867,BOR202075,2026-01-10,2026-01-12,pmt,Payment,77.18,Payroll Deduct,
TXN976266,PMT576266,SL101832,BOR201544,2024-12-21,2024-12-22,PMT,Payment,78.36,Payroll Deduct,
TXN915285,PMT515285,SL100376,BOR200581,2021-06-12,2021-06-14,PMT,Payment,53.28,ACH Auto-Debit,
TXN984460,PMT584460,SL102038,BOR200973,2025-05-26,2025-05-28,PMT,Payment,25.0,ACH Auto-Debit,
TXN956716,PMT556716,SL101352,BOR201640,2021-12-05,2021-12-05,PMT,Payment,155.51,Manual - Phone,
TXN968335,PMT568335,SL101638,BOR202149,2021-04-15,2021-04-16,PMT,Payment,222.95,ACH Auto-Debit,
TXN916288,PMT516288,SL100404,BOR201206,2023-07-30,2023-08-01,PMT,Payment,124.99,Manual - Web,
TXN903189,PMT503189,SL100079,BOR200091,2026-02-20,2026-02-21,PMT,Payment,$145.84,Manual - Web,
TXN960612,PMT560612,SL101446,BOR200384,2024-10-13,2024-10-15,PMT,Payment,123.25,Payroll Deduct,
TXN954988,PMT554988,SL101316,BOR201590,2025-06-14,2025-06-14,PMT,Payment,114.4,ACH Auto-Debit,
TXN907305,PMT507305,SL100174,BOR200869,2025-05-13,2025-05-15,PMT,Payment,186.65,Manual - Web,
TXN970216,PMT570216,SL101683,BOR201884,2026-08-26,2026-08-27,PMT,Payment,155.64,Payroll Deduct,
TXN996213,PMT596213,SL102330,BOR202161,2024-10-22,2024-10-22,PMT,Payment,323.03,Check,
TXN921122,PMT521122,SL100518,BOR201719,2026-08-06,2026-08-06,PMT,Payment,147.24,Manual - Web,
TXN921261,PMT521261,SL100523,BOR201487,2024-08-15,2024-08-16,PMT,Payment,98.37,Manual - Web,
TXN956360,PMT556360,SL101346,BOR200295,2025-03-18,2025-03-19,PMT,Payment,238.18,ACH Auto-Debit,
TXN975506,PMT575506,SL101814,BOR201570,2023-09-13,2023-09-15,pmt,Payment,205.26,ACH Auto-Debit,
TXN908591,PMT508591,SL100209,BOR200333,2023-02-23,2023-02-23,PMT,Payment,109.96,ACH Auto-Debit,
TXN976218,PMT576218,SL101831,BOR200063,2025-12-19,2025-12-21,PMT,Payment,97.89,ACH Auto-Debit,
TXN962985,PMT562985,SL101502,BOR201236,2024-06-24,2024-06-24,PMT,Payment,184.42,ACH Auto-Debit,
TXN957764,PMT557764,SL101378,BOR200680,2025-08-25,2025-08-26,PMT,Payment,209.39,ACH Auto-Debit,
TXN966193,PMT566193,SL101581,BOR201984,2022-02-19,2022-02-19,PMT,Payment,25.0,Check,
TXN902007,PMT502007,SL100048,BOR201299,2024-01-24,2024-01-26,PMT,Payment,117.28,ACH Auto-Debit,
TXN973777,PMT573777,SL101774,BOR200084,2025-10-27,2025-10-27,PMT,Payment,100.65,,
TXN968080,PMT568080,SL101630,BOR200259,2026-01-07,2026-01-07,PMT,Payment,178.9,ACH Auto-Debit,
TXN981791,ADJ881791,SL101968,BOR200921,2025-05-28,2025-05-28,ADJ,Adjustment,-83.94,,
TXN927339,PMT527339,SL100666,BOR201896,2021-07-27,2021-07-29,PMT,Payment,224.83,Manual - Phone,
TXN931541,PMT531541,SL100762,BOR200346,2024-05-26,2024-05-28,PMT,Payment,25.0,ACH Auto-Debit,
TXN947369,FEE747369,SL101127,BOR202063,2025-04-26,2025-04-26,FEE,Fee,19.89,,
TXN989573,PMT589573,SL102169,BOR201018,2024-03-07,2024-03-08,PMT,Payment,25.0,ACH Auto-Debit,
TXN949159,PMT549159,SL101181,BOR202218,2021-11-12,2021-11-12,pmt,Payment,139.45,Payroll Deduct,
TXN983164,PMT583164,SL102007,BOR201646,2022-06-08,2022-06-08,PMT,Payment,105.31,ACH Auto-Debit,
TXN924421,PMT524421,SL100598,BOR200048,2024-02-15,2024-02-17,PMT,Payment,262.71,ACH Auto-Debit,
TXN946838,PMT546838,SL101117,BOR202140,2024-08-06,2024-08-07,PMT,Payment,194.16,Manual - Phone,
TXN908860,RFD608860,SL100215,BOR202243,2023-04-25,2023-04-25,REFUND,Refund,-87.35,ACH Auto-Debit,
TXN907456,PMT507456,SL100181,BOR200010,2025-08-11,2025-08-13,PMT,Payment,86.77,Payroll Deduct,
TXN951325,PMT551325,SL101233,BOR201244,2023-10-21,2023-10-23,PMT,Payment,104.24,ACH Auto-Debit,
TXN909404,PMT509404,SL100227,BOR202282,2021-06-18,2021-06-20,PMT,Payment,25.0,Payroll Deduct,
TXN912610,PMT512610,SL100307,BOR200023,2024-08-06,2024-08-07,PMT,Payment,190.38,ACH Auto-Debit,
TXN950241,PMT550240,SL101210,BOR202183,2024-04-19,2024-04-19,REV,Reversal,-149.95,Manual - Phone,NSF - Insufficient Funds
TXN916849,PMT516849,SL100421,BOR201151,2021-09-15,2021-09-16,PMT,Payment,25.0,,
TXN902497,PMT502496,SL100062,BOR201025,2022-04-20,2022-04-21,REV,Reversal,-126.89,Manual - Web,Customer Dispute
TXN996648,PMT596648,SL102340,BOR200350,2024-02-15,2024-02-16,PMT,Payment,68.54,Manual - Web,
TXN975878,PMT575878,SL101824,BOR200488,2026-01-18,2026-01-18,PMT,Payment,308.84,ACH Auto-Debit,
TXN965165,PMT565165,SL101556,BOR202211,2025-12-22,2025-12-22,PMT,Payment,101.67,Manual - Phone,
TXN951007,PMT551007,SL101225,BOR201302,2025-05-15,2025-05-15,PMT,Payment,119.32,ACH Auto-Debit,
TXN958173,PMT558173,SL101390,BOR201557,2023-06-04,2023-06-05,PMT,Payment,150.84,ACH Auto-Debit,
TXN941490,PMT541490,SL100998,BOR200429,2025-10-16,2025-10-16,PMT,Payment,42.28,Check,
TXN994742,PMT594742,SL102293,BOR201937,2022-12-10,2022-12-10,PMT,Payment,187.55,Manual - Phone,
TXN912239,FEE712239,SL100299,BOR201830,2024-11-13,2024-11-13,FEE,Fee,25.51,,
TXN908603,PMT508603,SL100209,BOR200333,2024-01-06,2024-01-06,PMT,Payment,109.96,Manual - Phone,
TXN962900,PMT562900,SL101500,BOR201800,2026-01-28,2026-01-28,PMT,Payment,156.51,ACH Auto-Debit,
TXN944046,PMT544046,SL101058,BOR200971,2022-05-08,2022-05-10,PMT,Payment,97.69,ACH Auto-Debit,
TXN946632,PMT546632,SL101111,BOR201417,2026-03-27,2026-03-29,PMT,Payment,18.61,ACH Auto-Debit,
TXN964051,PMT564051,SL101527,BOR200146,2021-01-14,2021-01-16,PMT,Payment,73.3,ACH Auto-Debit,
TXN930425,PMT530425,SL100738,BOR201317,2022-05-25,2022-05-26,PMT,Payment,25.0,ACH Auto-Debit,
TXN907026,PMT507026,SL100168,BOR201082,2026-06-14,2026-06-16,PMT,Payment,189.35,ACH Auto-Debit,
TXN1000103,PMT600103,SL102420,BOR201328,2021-03-21,2021-03-23,PMT,Payment,121.61,ACH Auto-Debit,
TXN990601,PMT590601,SL102192,BOR200281,2022-10-19,2022-10-20,PMT,Payment,135.99,ACH Auto-Debit,
TXN919879,PMT519879,SL100491,BOR201799,2025-09-08,2025-09-08,PMT,Payment,133.71,ACH Auto-Debit,
TXN931285,PMT531285,SL100755,BOR201922,2026-08-31,2026-09-01,PMT,Payment,86.11,ACH Auto-Debit,
TXN973791,PMT573791,SL101775,BOR201602,2022-02-05,2022-02-07,PMT,Payment,171.55,ACH Auto-Debit,
TXN917602,PMT517602,SL100439,BOR200070,2023-02-14,2023-02-15,PMT,Payment,116.94,Check,
TXN1001158,PMT601158,SL102447,BOR200787,2025-03-21,2025-03-21,PMT,Payment,25.0,ACH Auto-Debit,
TXN929021,PMT529021,SL100707,BOR200996,2026-07-23,2026-07-23,PMT,Payment,160.19,Manual - Phone,
TXN907649,PMT507649,SL100186,BOR200979,2024-06-10,2024-06-11,PMT,Payment,203.3,ACH Auto-Debit,
TXN990973,PMT590973,SL102202,BOR200297,2024-06-21,2024-06-23,PMT,Payment,66.43,,
TXN904213,PMT504213,SL100101,BOR201968,2026-08-17,2026-08-18,PMT,Payment,62.66,ACH Auto-Debit,
TXN970190,PMT570190,SL101681,BOR200498,2024-05-18,2024-05-19,PMT,Payment,168.39,Manual - Web,
TXN949614,FEE749614,SL101193,BOR201149,2026-01-13,2026-01-13,FEE,Fee,15.75,,
TXN964739,PMT564739,SL101543,BOR200145,2025-01-06,2025-01-08,PMT,Payment,69.45,Manual - Web,
TXN964487,PMT564487,SL101538,BOR201645,2021-05-25,2021-05-27,PMT,Payment,25.0,Manual - Web,
TXN950490,PMT550490,SL101215,BOR200154,2022-09-21,2022-09-21,PMT,Payment,42.74,Manual - Phone,
TXN925502,PMT525502,SL100628,BOR200750,2026-05-05,2026-05-07,PMT,Payment,84.92,Manual - Web,
TXN964229,PMT564229,SL101531,BOR202082,2023-11-15,2023-11-17,PMT,Payment,107.83,ACH Auto-Debit,
