loan_id,borrower_id,month_end_date,repayment_type,current_balance,delinquency_bucket,dpd,payment_amount,loan_status,state,original_balance,origination_date
SL100152,BOR201311,2023-10-01,PI,5419.34,Current,0.0,239.89,Active,CT,11124.85,2021-09-05
SL102218,BOR201008,2022-02-01,FP,8040.9,Current,0.0,25.0,Active,OH,8365.9,2019-08-05
SL102171,BOR201081,2021-03-01,FP,11620.55,Current,0.0,25.0,Active,TN,11670.55,2018-06-27
SL100145,BOR202000,2025-08-01,PI,10759.3,Current,0.0,281.08,Active,FL,17349.44,2021-04-25
SL101198,BOR200760,2026-03-01,PI,5893.94,Current,0.0,87.91,Active,OH,8443.33,2023-10-20
SL101049,BOR201526,2023-04-01,PI,10192.95,1-29 DPD,15.0,0.0,Active,OK,10952.52,2019-07-21
SL100243,BOR201190,2025-01-01,IO,15128.49,1-29 DPD,15.0,0.0,Active,MA,16027.72,2024-03-31
SL101970,BOR201764,2026-06-01,FD,28742.0,Current,0.0,0.0,Active,TN,21545.71,2023-03-06
SL100574,BOR200538,2026-03-01,PI,1002.17,Current,0.0,95.4,Active,MI,6916.97,2020-10-20
SL102172,BOR200833,2026-05-01,PI,11642.12,Current,0.0,118.46,Active,KY,14783.8,2021-01-06
SL100232,BOR201047,2022-09-01,IO,12921.82,1-29 DPD,15.0,0.0,Active,MI,14302.59,2020-07-27
SL102408,BOR202044,2026-01-01,PI,5568.82,Current,0.0,303.28,Active,CO,14237.76,2022-04-23
SL100349,BOR200614,2026-04-01,PI,2521.36,Current,0.0,139.16,Active,KY,10570.09,2019-01-18
SL101156,BOR200752,2024-03-01,PI,5498.48,Current,0.0,113.11,Active,LA,7458.27,2021-09-23
SL102490,BOR200596,2022-07-01,PI,16544.5,Current,0.0,357.9,Active,,21754.35,2021-03-29
SL100602,BOR202287,2026-01-01,PI,7324.6,1-29 DPD,15.0,0.0,Active,MD,10360.77,2021-07-23
SL101057,BOR200137,2022-05-01,IO,15717.81,Current,0.0,70.17,Active,MI,16840.53,2019-11-07
SL101519,BOR200254,2025-04-01,FP,9258.25,Current,0.0,25.0,Active,SC,10218.48,2021-06-19
SL100601,BOR201444,2025-12-01,PI,23170.63,Current,0.0,349.36, Active  ,NJ,42234.12,2020-01-21
SL101245,BOR200389,2024-08-01,PI,7746.09,Current,0.0,57.48,Active,TN,5751.37,2020-08-17
SL101058,BOR200971,2021-09-01,IO,10269.03,Current,0.0,64.06,Active,UT,10781.51,2019-02-11
SL100420,BOR201606,2025-06-01,PI,6901.26,Current,0.0,128.75,Active,MI,12905.3,2018-06-11
SL100281,BOR201038,2026-09-01,PI,2598.7,Current,0.0,86.55,Active,MO,6430.23,2022-10-16
SL102067,BOR200712,2026-01-01,IO,20965.81,Current,0.0,102.75,Active,WA,23848.58,2023-05-28
SL101326,BOR201264,2021-11-01,PI,11175.92,Current,0.0,123.35,Active,OH,11731.75,2018-12-04
SL101494,BOR200042,2022-11-01,FD,40674.98,Current,0.0,0.0,Active,MN,33138.23,2019-05-23
SL100382,BOR201009,2023-02-01,FD,14371.81,Current,0.0,0.0,Active,OK,14112.61,2022-12-02
SL101846,BOR201709,2026-01-01,PI,10560.39,Current,0.0,117.23,Active,GA,11269.85,2024-04-17
SL101813,BOR200755,2021-12-01,FP,10250.47,Current,0.0,25.0,Active,PA,10300.47,2021-10-07
SL101709,BOR201220,2024-03-01,PI,10260.37,Current,0.0,136.31,Active,KY,11382.65,2019-04-07
SL102267,BOR201023,2024-08-01,PI,5964.37,Current,0.0,91.92,Active,CT,6456.29,2023-03-29
SL100199,BOR200564,2025-11-01,PI,10239.42,Current,0.0,133.08,Active,AL,10770.35,2024-07-11
SL100953,BOR202236,2022-04-01,PI,10204.54,Current,0.0,191.19,Active,VA,12816.63,2020-07-22
SL100458,BOR200034,2023-11-01,IO,18963.27,Current,0.0,186.87,Active,AZ,19897.62,2023-06-02
SL102257,BOR200681,02/01/2023,IO,3562.51,Current,0.0,35.95,Active,MI,4461.26,2020-09-21
SL100156,BOR201636,2026-05-01,PI,16602.51,Current,0.0,277.33,Active,TX,16332.18,2023-02-27
SL101830,BOR201965,2022-07-01,PI,6725.12,Current,0.0,109.45,Active,VA,7053.47,2022-04-11
SL101090,BOR201161,2021-08-01,PI,5829.55,Current,0.0,68.54,Active,MO,6309.33,2019-03-07
SL101293,BOR201269,2026-03-01,PI,6244.93,Current,0.0,126.28,Active,TN,12027.61,2019-09-21
SL102070,BOR200785,2024-08-01,PI,11309.88,Current,0.0,103.35,Active,NJ,9458.21,2021-03-21
SL100411,BOR200062,2025-01-01,PI,180.66,Current,0.0,171.75,Active,WI,7977.96,2019-02-03
SL101871,BOR201357,2026-03-01,PI,7959.1,30-59 DPD,45.0,0.0,Active,UT,13147.67,2020-01-13
SL100673,BOR201437,2021-12-01,PI,16970.86,Current,0.0,188.42,Active,NJ,19043.48,2019-01-01
SL101758,BOR200887,2023-11-01,IO,10498.48,1-29 DPD,15.0,0.0,Active,FL,10957.85,2022-09-20
SL100055,BOR200236,2025-03-01,PI,7494.08,Current,0.0,106.62,Active,NC,7964.04,2022-01-24
SL100983,BOR200159,2026-03-01,PI,4702.02,Current,0.0,55.43,Active,UT,7079.63,2020-02-16
SL101131,BOR201962,2025-04-01,PI,14304.91,60-89 DPD,75.0,0.0,Active,GA,20246.38,2020-05-27
SL101626,BOR201675,2026-09-01,PI,22565.0,Charged-Off,,0.0,Charged Off,FL,18181.85,2020-12-04
SL100354,BOR201298,2026-01-01,PI,7073.77,Current,0.0,130.79,Active,AZ,11390.54,2020-04-30
SL100091,BOR202125,2022-01-01,PI,7941.67,30-59 DPD,45.0,0.0,Active,MI,8361.01,2020-08-10
SL100987,BOR202152,2026-05-01,PI,11194.93,Current,0.0,152.79,Active,PA,14897.74,2018-08-31
SL101641,BOR200579,2025-02-01,PI,8556.64,Current,0.0,147.37,Active,IL,10419.94,2019-11-06
SL100185,BOR200736,2023-04-01,PI,13724.17,Current,0.0,312.69,Active,TX,21016.04,2019-06-24
SL101002,BOR200764,2023-07-01,PI,6945.9,1-29 DPD,15.0,0.0,Active,AZ,7362.97,2021-09-11
SL101329,BOR201895,2022-08-01,FD,4289.97,Current,0.0,0.0,Active,IL,4216.39,2022-05-30
SL101932,BOR200677,2025-09-01,IO,15358.08,Current,0.0,98.03,Active,OH,16926.56,2024-05-09
SL101608,BOR200978,2024-03-01,PI,11899.16,Current,0.0,172.04,Active,TN,16064.32,2020-12-28
SL101287,BOR200944,2021-10-01,PI,11739.33,Current,0.0,204.33,Active,MO,13001.32,2018-11-21
SL100513,BOR201774,2026-03-01,PI,12214.86,Current,0.0,152.45,Active,SC,19290.59,2019-04-10
SL100703,BOR202312,2024-03-01,FP,30982.88,Current,0.0,25.0,Active,SC,30093.4,2021-04-12
SL101508,BOR200164,2026-01-01,PI,7382.65,Current,0.0,73.88,Active,TX,7475.52,2021-02-26
SL100548,BOR201056,2024-06-01,PI,8251.73,Current,0.0,201.75,Active,KY,14932.73,2019-03-07
SL101169,BOR201394,2025-11-01,PI,4325.13,Current,0.0,99.4,Active,OK,7117.67,2020-10-11
SL101411,BOR200597,2025-03-01,PI,20949.36,Current,0.0,290.67,Active,MA,31704.64,2021-02-02
SL101554,BOR201411,2026-03-01,FP,10051.58,Current,0.0,25.0,Active,GA,10326.58,2025-04-20
SL100127,BOR200503,2022-07-01,PI,14365.09,Current,0.0,251.05,Active,NY,16431.03,2019-09-21
SL101306,BOR200767,2024-12-01,FP,18484.88,Current,0.0,25.0,Active,NJ,18450.25,2024-08-22
SL102045,BOR201651,2024-03-01,PI,13117.78,Current,0.0,128.45, Active  ,UT,15290.14,2020-02-17
SL101903,BOR201102,2025-06-01,IO,10532.7,Current,0.0,74.52,Active,AZ,10905.3,2025-01-12
SL101253,BOR200100,2026-04-01,PI,4486.74,current,0.0,49.65,Active,MA,5582.77,2022-10-26
SL101001,BOR201116,2025-11-01,PI,13630.25,60-89 DPD,75.0,0.0,Active,MN,11990.14,2021-04-15
SL102068,BOR202249,2025-01-01,PI,35330.04,60-89 DPD,75.0,0.0,Active,MD,27850.27,2022-11-26
SL100513,BOR201774,2025-05-01,PI,13739.36,Current,0.0,152.45,Active,SC,19290.59,2019-04-10
SL101488,BOR201844,2026-06-01,PI,2416.69,Current,0.0,76.06,Active,OK,7082.94,2018-09-07
SL101417,BOR202227,2025-02-01,FP,13684.4,Current,0.0,25.0,Active,IL,14459.33,2021-07-31
SL100797,BOR201939,2021-11-01,FP,28821.05,Current,0.0,25.0,Active,WA,29071.05,2019-03-03
SL101230,BOR200359,2025-05-01,PI,14473.59,current,0.0,305.01,Active,CO,21658.81,2021-12-15
SL102365,BOR201078,2025-11-01,PI,19552.67,Current,0.0,472.79,Active,WA,22241.62,2024-05-10
SL100713,BOR202156,2024-10-01,PI,4233.04,60-89 DPD,75.0,0.0,Active,AL,6657.67,2018-09-17
SL101816,BOR202117,2021-04-01,PI,9539.79,Current,0.0,91.08,Active,MI,9813.03,2020-03-25
SL102104,BOR201637,2021-09-01,PI,14134.88,Current,0.0,149.68,Active,CA,13427.82,2019-10-26
SL101492,BOR200551,2023-11-01,PI,4386.43,Current,0.0,96.87,Active,VA,7096.37,2021-04-04
SL100221,BOR202154,2023-06-01,PI,5929.69,Current,0.0,266.44,Active,PA,13656.45,2020-06-27
SL101563,BOR200321,2023-03-01,PI,7432.15,Current,0.0,109.22,Active,MI,9173.15,2019-11-16
SL101317,BOR201297,2026-07-01,PI,11729.83,Current,0.0,253.66,Active,CA,26115.7,2020-04-21
SL101800,BOR200052,2024-10-01,PI,1482.26,Current,0.0,114.76,Active,AZ,5883.55,2021-03-22
SL101897,BOR201838,2023-12-01,PI,20831.77,Current,0.0,365.57,Active,AL,26680.89,2022-08-27
SL102133,BOR200725,2025-08-01,PI,4348.6,Current,0.0,121.64,Active,CT,10690.3,2018-11-23
SL101536,BOR200405,2025-11-01,PI,12027.92,Current,0.0,337.56,Active,MO,16349.15,2022-06-19
SL100665,BOR201795,2022-07-01,FP,27292.16,60-89 DPD,75.0,0.0,Active,AL,25882.59,2021-02-25
SL100984,BOR201507,07/01/2023,PI,5583.87,Current,0.0,89.87,Active,AL,7829.05,2020-06-09
SL101838,BOR200459,2025-03-01,PI,14981.7,Charged-Off,,0.0,Charged Off,PA,16776.84,2019-03-25
SL100781,BOR202099,2023-05-01,IO,19735.29,current,0.0,76.89,Active,GA,20504.19,2022-07-13
SL100014,BOR201282,2026-01-01,PI,7016.8,Current,0.0,127.08,Active,OH,8887.34,2024-09-15
SL101343,BOR200316,2025-04-01,PI,5397.9,Current,0.0,103.3,Active,VA,6271.26,2023-12-30
SL101399,BOR201227,2021-10-01,PI,7163.84,Current,0.0,108.58,Active,OK,8141.06,2018-11-23
SL100614,BOR201859,2024-01-01,IO,9770.23,current,0.0,41.06,Active,CT,9934.47,2023-09-20
SL102358,BOR201862,2025-02-01,PI,5467.82,Current,0.0,268.81,Active,NJ,18125.82,2019-05-31
SL100260,BOR201916,2026-03-01,PI,11661.92,Current,0.0,337.04,Active,CT,16304.84,2021-03-02
SL100026,BOR201484,2023-09-01,PI,14242.18,Current,0.0,138.6,Active,AL,14380.78,2023-08-21
SL100209,BOR200333,2025-06-01,PI,7654.36,Current,0.0,109.96,Active,WA,12996.79,2020-08-21
SL100285,BOR202083,2024-05-01,PI,1190.43,Current,0.0,71.0,Active,LA,3550.97,2020-10-27
SL100884,BOR201080,2026-04-01,PI,16892.19,Current,0.0,224.88,Active,OK,16152.4,2020-07-09
SL100489,BOR202050,2025-08-01,PI,3579.67,Current,0.0,74.29,Active,MO,5157.76,2022-11-07
SL102404,BOR201084,2023-11-01,PI,12621.18,Current,0.0,166.66,Active,CT,12083.97,2022-11-16
SL101562,BOR202219,2022-02-01,PI,8698.09,Current,0.0,115.59,Active,TX,9078.1,2021-06-03
SL100024,BOR200765,2026-03-01,FP,8848.74,Current,0.0,25.0,Active,PA,8622.17,2022-10-02
SL102136,BOR200633,2025-10-01,PI,3906.41,Current,0.0,66.38,Active,SC,7293.69,2020-10-09
SL100601,BOR201444,2025-08-01,PI,24568.07,Current,0.0,349.36,Active,NJ,42234.12,2020-01-21
SL102407,BOR201620,2021-12-01,FP,16246.15,Current,0.0,25.0,Active,WA,16521.15,2020-01-20
SL100330,BOR202305,2021-07-01,FD,6404.66,Current,0.0,0.0,Active,IN,6253.7,2021-01-09
SL100115,BOR202295,2025-07-01,FP,22535.42,Current,0.0,25.0,Active,GA,22810.42,2024-08-30
SL102469,BOR201393,2021-11-01,PI,9444.59,Current,0.0,94.67,Active,OR,9917.94,2021-06-16
SL100831,BOR201041,2024-03-01,PI,16281.62,Current,0.0,392.12,Active,OR,20151.4,2021-06-08
SL100849,BOR201907,2022-08-01,PI,6529.78,Current,0.0,219.72,Active,OH,10411.16,2018-09-07
SL100361,BOR201320,2021-06-01,FP,5478.61,Current,0.0,25.0,Active,NC,5603.61,2019-08-20
SL102201,BOR200038,2026-06-01,PI,8197.47,Current,0.0,228.11,Active,NJ,16357.41,2021-07-13
SL101620,BOR201690,2026-08-01,PI,9325.68,Current,0.0,201.84,Active,LA,21733.34,2019-04-13
SL100898,BOR201998,2025-07-01,FD,10435.71,Current,0.0,0.0,Active,NY,10352.55,2025-05-26
SL101550,BOR200066,2026-01-01,PI,10814.62,Current,0.0,228.31, Active  ,AL,17801.5,2023-02-01
SL101418,BOR201532,2024-07-01,IO,6947.4,Current,0.0,107.82,Active,UT,11260.2,2021-03-05
SL102331,BOR201085,2025-05-01,PI,7777.29,Current,0.0,177.65,Active,IN,15058.24,2019-12-03
SL101396,BOR200142,2022-09-01,PI,11664.37,Current,0.0,142.35,Active,LA,12660.82,2022-02-25
SL100437,BOR202229,2021-10-01,PI,4707.04,Current,0.0,64.33,Active,LA,5286.01,2019-10-11
SL100362,BOR200294,2022-08-01,FD,13364.73,Current,0.0,0.0,Active,OH,12951.9,2022-04-17
SL101694,BOR201790,2022-03-01,FD,12305.11,Current,0.0,0.0,Active,MI,11230.28,2020-11-15
SL101717,BOR202245,2025-01-01,PI,8003.03,Current,0.0,97.35,Active,MO,10156.37,2019-11-01
SL102246,BOR201086,2023-02-01,FD,11331.72,Current,0.0,0.0,Active,OR,10317.32,2019-12-09
SL101986,BOR201546,2025-07-01,PI,14320.82,Current,0.0,191.53,Active,AL,16676.0,2020-12-10
SL100548,BOR201056,2026-02-01,PI,4955.39,Current,0.0,201.75,Active,KY,14932.73,2019-03-07
SL101263,BOR201370,2025-10-01,PI,14036.71,Current,0.0,309.01,Active,NC,14816.9,2024-08-24
SL102107,BOR201143,2022-09-01,FD,12778.14,Current,0.0,0.0,Active,WA,11648.72,2021-04-13
SL101077,BOR202236,2023-03-01,PI,9202.93,Current,0.0,193.28,Active,IL,13729.76,2020-05-02
SL101694,BOR201790,2021-02-01,FD,11303.84,Current,0.0,0.0,Active,MI,11230.28,2020-11-15
SL101878,BOR201274,2023-05-01,PI,7408.66,Current,0.0,66.82,Active,CO,8595.86,2019-03-07
SL102179,BOR200472,2022-12-01,FD,24728.11,Current,0.0,0.0,Active,PA,22650.75,2021-07-22
SL100180,BOR200940,2023-06-01,IO,28437.37,Current,0.0,182.68,Active,AZ,31182.92,2022-01-27
SL102307,BOR200937,2026-09-01,PI,1748.76,Current,0.0,325.98,Active,OR,17400.57,2021-03-03
SL102222,BOR200278,2022-07-01,FP,11928.6,Current,0.0,25.0,Active,MO,12179.93,2020-04-21
SL101126,BOR200357,2026-01-01,PI,3209.23,Current,0.0,385.53,Active,LA,24886.51,2018-10-25
SL100589,BOR200527,2026-04-01,PI,3703.98,Current,0.0,114.95,Active,TN,8038.97,2019-01-29
SL100702,BOR201953,2023-10-01,FP,20000.11,Current,0.0,25.0,Active,GA,20325.11,2022-09-26
SL100819,BOR202192,2026-08-01,PI,6865.96,Current,0.0,178.39,Active,NJ,13386.29,2022-07-22
SL100168,BOR201082,2026-05-01,PI,13827.1,Current,0.0,189.35,Active,MI,16228.46,2024-12-29
SL101586,BOR202076,2023-09-01,PI,21593.58,Current,0.0,213.19,Active,IL,23926.79,2019-12-16
SL101733,BOR200502,2024-04-01,PI,9924.43,Current,0.0,145.19,Active,FL,14876.12,2019-05-06
SL101216,BOR201518,2022-09-01,PI,15191.24,Current,0.0,298.56,Active,OK,20565.32,2021-03-24
SL100603,BOR201341,2025-03-01,PI,13750.02,Current,0.0,179.51,Active,OK,17023.53,2023-07-12
SL100021,BOR201735,2026-05-01,PI,7862.52,Current,0.0,299.19,Active,CO,19830.12,2023-01-07
SL101001,BOR201116,2025-02-01,PI,13644.01,current,0.0,114.38,Active,MN,11990.14,2021-04-15
SL100011,BOR201511,2024-05-01,PI,2466.81,Current,0.0,380.28,Active,IN,17322.73,2018-11-18
SL101701,BOR200494,2021-08-01,FP,12275.56,Current,0.0,25.0,Active,TN,12179.13,2019-02-12
SL101347,BOR200031,2024-03-01,PI,5807.6,Current,0.0,86.1,Active,PA,8269.14,2018-09-05
SL100602,BOR202287,2025-11-01,PI,7484.66,Current,0.0,217.65,Active,MD,10360.77,2021-07-23
SL100375,BOR200188,2024-12-01,FD,15326.6,Current,0.0,0.0,Active,TX,11753.9,2022-03-16
SL102152,BOR200610,2025-03-01,PI,16330.57,120-149 DPD,135.0,0.0,Active,FL,17814.04,2020-04-12
SL102383,BOR200260,2025-08-01,PI,9125.43,Current,0.0,295.09,Active,AZ,23136.49,2020-01-22
SL101188,BOR201270,2022-12-01,PI,9511.59,Current,0.0,112.57,Active,VA,11575.28,2018-12-27
SL102260,BOR200060,2021-07-01,FP,11062.6,Current,0.0,25.0,Active,OK,11212.6,2019-09-12
SL102067,BOR200712,2024-11-01,IO,22404.31,Current,0.0,102.75,Active,WA,23848.58,2023-05-28
SL102497,BOR201126,2025-12-01,PI,13255.47,Current,0.0,181.87,Active,OR,16081.32,2020-09-11
SL101542,BOR201407,2024-02-01,PI,16513.76,Current,0.0,304.63,Active,OR,22955.6,2019-07-07
SL100824,BOR201496,2026-04-01,PI,8829.79,Current,0.0,102.94,Active,TN,11360.73,2020-06-18
SL100248,BOR200430,2024-08-01,PI,13218.34,Current,0.0,136.87,Active,UT,12869.01,2020-06-27
SL101560,BOR201130,2024-02-01,PI,12512.05,90-119 DPD,105.0,0.0,Active,WI,18260.64,2020-08-24
SL102271,BOR200636,2024-06-01,PI,5960.21,Current,0.0,100.92,Active,CO,7865.63,2022-08-23
SL102010,BOR201778,2024-08-01,PI,5223.86,Current,0.0,176.15,Active,SC,12798.31,2018-06-09
SL101579,BOR201205,2025-10-01,PI,0.0,Current,0.0,581.75,Paid Off,IN,28097.22,2018-10-30
SL102240,BOR200777,2023-04-01,IO,21760.26,Current,0.0,196.49,Active,TX,22349.73,2023-01-14
SL100096,BOR200321,2021-10-01,IO,7893.47,60-89 DPD,75.0,0.0,Active,IL,8055.23,2020-08-16
SL101523,BOR201218,2025-06-01,FD,18701.23,Current,0.0,0.0,Active,MO,16109.26,2023-11-16
SL100436,BOR200913,2025-04-01,FP,10530.45,Current,0.0,25.0,Active,TN,11655.45,2021-07-08
SL101917,BOR201803,2025-03-01,PI,9208.68,Current,0.0,177.26,Active,WI,11729.57,2021-10-18
SL102105,BOR202086,2026-09-01,PI,3450.95,Current,0.0,102.17,Active,SC,8406.54,2022-03-24
SL101007,BOR201163,2024-03-01,PI,10604.13,Current,0.0,171.84,Active,CT,11463.33,2023-10-31
SL100867,BOR202075,08/01/2025,IO,10971.73,Current,0.0,77.18,Active,NC,11434.81,2025-02-23
SL101287,BOR200944,2026-08-01,PI,378.75,Current,0.0,204.33,Active,MO,13001.32,2018-11-21
SL100917,BOR201173,2024-03-01,PI,12977.58,Current,0.0,378.46,Active,AZ,18922.95,2022-10-27
SL101341,BOR201615,2021-09-01,PI,8571.94,current,0.0,118.59,Active,NC,8943.64,2020-09-12
SL101067,BOR200816,2024-10-01,PI,10194.08,Current,0.0,109.39,Active,MI,10303.47,2024-09-17
SL102492,BOR202233,2024-12-01,PI,6938.95,Current,0.0,229.65,Active,MD,16823.11,2020-11-19
SL101560,BOR201130,2026-01-01,PI,7180.02,Current,0.0,302.77,Active,WI,18260.64,2020-08-24
SL101086,BOR200303,2025-04-01,PI,7210.68,Current,0.0,185.95,Active,UT,13274.44,2020-10-07
SL101766,BOR201326,2023-01-01,PI,8130.21,Current,0.0,146.21,Active,MD,10429.3,2020-06-19
SL100172,BOR202272,2021-02-01,PI,12853.47,Current,0.0,162.64,Active,NC,13016.11,2018-11-18
SL101083,BOR200563,2022-08-01,PI,20264.61,Current,0.0,675.1,Active,CO,33091.51,2019-02-17
SL100019,BOR201624,2026-06-01,PI,9794.34,Current,0.0,222.93,Active,AL,21104.2,2019-11-28
SL100953,BOR202236,2023-07-01,PI,7806.85,Current,0.0,191.19,Active,VA,12816.63,2020-07-22
SL101311,BOR202041,2022-05-01,PI,19163.61,Current,0.0,212.98,Active,TX,22571.29,2019-02-16
SL102308,BOR200241,2025-04-01,PI,11341.92,Current,0.0,171.75,Active,WA,13918.17,2024-01-18
SL102075,BOR201672,2026-03-01,FD,15824.78,Current,0.0,0.0,Active,AL,14237.19,2024-07-01
SL100087,BOR201355,2022-06-01,IO,5697.5,Current,0.0,46.5,Active,SC,6488.0,2019-09-24
SL101230,BOR200359,2022-11-01,FP,21383.81,Current,0.0,25.0,Active,CO,21658.81,2021-12-15
SL100100,BOR200894,2026-08-01,PI,5194.07,Current,0.0,110.31,Active,AL,8655.9,2020-11-07
SL102339,BOR201990,2023-11-01,PI,6087.81,Current,0.0,114.31,Active,MA,8686.29,2018-09-27
SL101142,BOR201681,2024-01-01,FP,20127.2,Current,0.0,25.0,Active,MO,20196.43,2023-05-16
SL101051,BOR200763,2023-06-01,PI,10019.18,Current,0.0,118.52,Active,WI,13080.24,2019-02-13
SL101674,BOR201991,2023-09-01,FD,17600.62,Current,0.0,0.0,Active,TX,15529.3,2022-07-19
SL101477,BOR201696,2026-02-01,PI,19955.68,Current,0.0,309.79,Active,CO,24591.92,2020-04-12
SL101827,BOR200041,2024-11-01,PI,9178.12,Current,0.0,117.39,Active,NY,10837.66,2022-05-10
SL101853,BOR201801,2026-04-01,PI,3751.69,Current,0.0,98.55,Active,FL,8845.39,2019-06-07
SL100189,BOR202255,2025-06-01,FD,5046.6,Current,0.0,0.0,Active,UT,4812.05,2024-10-26
SL102139,BOR200421,2026-04-01,FP,13542.66,Current,0.0,25.0,Active,AL,14062.04,2024-04-04
SL100198,BOR200983,2025-07-01,PI,13554.56,Current,0.0,201.45,Active,CO,17174.04,2021-11-12
SL101793,BOR200406,2022-04-01,IO,14094.43,Current,0.0,141.55,Active,FL,15085.28,2021-09-12
SL101333,BOR202126,2025-12-01,IO,10389.9,Current,0.0,42.29,Active,PA,10728.22,2025-04-10
SL101363,BOR200780,2025-10-01,PI,3860.61,Current,0.0,257.73,Active,TN,12621.38,2020-06-05
SL101407,BOR200988,12/01/2025,PI,2915.44,Current,0.0,66.79,Active,CA,4399.76,2022-02-08
SL102144,BOR201493,2024-09-01,PI,3075.92,60-89 DPD,75.0,0.0,Active,NC,16186.95,2019-10-14
SL101899,BOR201638,2025-11-01,PI,10262.3,Current,0.0,102.11,Active,TN,11691.84,2024-09-23
SL101076,BOR201157,2025-12-01,PI,2116.13,Current,0.0,295.76,Active,WI,17666.5,2019-10-03
SL101148,BOR201443,2025-02-01,FD,13363.7,Current,0.0,0.0,Active,LA,12758.18,2024-08-27
SL102172,BOR200833,2023-11-01,FP,13933.8,Current,0.0,25.0,Active,KY,14783.8,2021-01-06
SL100635,BOR200027,2025-02-01,PI,8948.4,Current,0.0,223.14,Active,,15224.68,2020-08-22
SL101241,BOR200080,2023-01-01,FD,20904.45,Current,0.0,0.0,Active,LA,18890.89,2021-10-16
SL100105,BOR200331,2024-08-01,PI,7063.09,Current,0.0,92.96,Active,MO,8301.45,2018-11-07
SL100797,BOR201939,2021-12-01,FP,28796.05,Current,0.0,25.0,Active,WA,29071.05,2019-03-03
SL101862,BOR202002,05/01/2022,IO,7984.32,Current,0.0,84.96,Active,WA,9022.33,2019-11-24
SL101100,BOR201959,2025-12-01,PI,6958.42,Current,0.0,165.32,Active,TX,12907.03,2020-06-26
SL101276,BOR200707,2026-04-01,FP,13098.32,Current,0.0,25.0,Active,AL,13728.7,2023-10-18
SL100774,BOR201045,2021-02-01,FD,6332.72,Current,0.0,0.0,Active,AZ,6281.73,2019-09-05
SL101832,BOR201544,2021-02-01,PI,7377.19,1-29 DPD,15.0,0.0,Active,IN,7316.58,2020-03-21
SL101806,BOR201960,11/01/2024,PI,11505.56,Current,0.0,163.46,Active,MA,18552.72,2020-08-30
SL102313,BOR202268,2023-01-01,FD,16588.78,Current,0.0,0.0,Active,MN,14667.64,2019-08-04
SL101131,BOR201962,2022-02-01,IO,18770.23,Current,0.0,113.55,Active,GA,20246.38,2020-05-27
SL100494,BOR201742,2022-01-01,PI,6074.25,Current,0.0,167.93,Active,,7868.92,2021-01-26
SL102497,BOR201126,2023-05-01,PI,18893.44,Current,0.0,181.87, Active  ,OR,16081.32,2020-09-11
SL100923,BOR200684,2026-01-01,PI,7367.79,1-29 DPD,15.0,0.0,Active,IN,10521.71,2022-12-06
SL100686,BOR202318,2025-10-01,PI,17206.39,90-119 DPD,105.0,0.0,Active,TN,13901.4,2023-11-29
SL101186,BOR200238,2025-08-01,FD,8461.69,Current,0.0,0.0,Active,MD,6623.38,2022-06-30
SL102401,BOR202299,2025-09-01,FD,14697.46,Current,0.0,0.0,Active,MO,12417.32,2022-08-10
SL101929,BOR200851,2024-06-01,PI,2960.24,Current,0.0,209.6,Active,WA,9839.93,2020-12-29
SL102076,BOR201266,2026-09-01,PI,-9664.65,Current,0.0,129.01,Active,AZ,14300.09,2019-10-11
SL100929,BOR200545,2026-09-01,PI,11364.43,Current,0.0,589.72,Active,MD,27768.26,2024-04-13
SL100692,BOR200368,2026-02-01,PI,2632.39,Current,0.0,95.16,Active,PA,5068.34,2022-05-13
SL102491,BOR200356,2025-01-01,FP,13256.13,Current,0.0,25.0,Active,CT,13556.13,2024-01-03
SL100343,BOR200769,2022-08-01,IO,6403.3,Current,0.0,74.31,Active,OK,7815.19,2020-06-12
SL101640,BOR200900,2025-05-01,PI,10317.21,Current,0.0,99.49,Active,UT,7388.2,2021-02-21
SL100281,BOR201038,2025-08-01,PI,3605.93,Current,0.0,86.55,Active,,6430.23,2022-10-16
SL102273,BOR201837,2023-02-01,PI,6458.06,Current,0.0,84.37,Active,WA,8567.31,2018-10-07
SL101412,BOR201442,2024-04-01,FP,12106.59,Current,0.0,25.0,Active,VA,12706.59,2022-04-11
SL100627,BOR201158,2024-12-01,PI,18542.86,Current,0.0,195.12,Active,MN,18069.52,2023-05-06
SL100005,BOR201065,2025-02-01,PI,6285.4,Current,0.0,154.78,Active,MO,10550.08,2018-11-07
SL100845,BOR202193,2025-07-01,FP,28916.56,Current,0.0,25.0,Active,CA,28991.56,2025-04-20
SL101824,BOR200488,2024-12-01,PI,16416.41,Current,0.0,308.84,Active,OK,23031.21,2022-01-13
SL100601,BOR201444,2022-11-01,PI,35094.51,Current,0.0,349.36,Active,NJ,42234.12,2020-01-21
SL100992,BOR200738,2026-06-01,PI,10141.47,Current,0.0,85.0,Active,AZ,10190.07,2022-09-18
SL102236,BOR202220,2026-06-01,PI,5341.53,Current,0.0,139.95,Active,MO,8709.43,2023-05-29
SL101945,BOR201106,2025-07-01,PI,8208.71,Current,0.0,115.49,Active,SC,13158.17,2020-05-13
SL102463,BOR200379,2025-08-01,PI,13144.53,Current,0.0,249.72,Active,CO,22636.4,2021-02-15
SL102242,BOR201993,2026-02-01,PI,7529.39,Current,0.0,159.67,Active,CA,12599.13,2022-11-22
